t,x_filtered,y_filtered,yaw_filtered,x_gt,y_gt,yaw_gt,pos_error,yaw_error
13.099999999999998,7.150386891914402,2.9986948125008075,1.6104970798288165,7.144429847946739,3.090428699171528,1.6079368581836473,0.09192710338387289,0.002560221645169225
13.129999999999999,7.150374376896254,2.9986705038689543,1.6150785647805992,7.145485768068602,3.0909933305254946,1.6172535760459366,0.09245216502669579,0.0021750112653373677
13.16,7.150386635989268,2.998629116909276,1.622695269896482,7.146477130909561,3.091994510207337,1.6239569983795459,0.09344720913793997,0.0012617284830638287
13.2,7.1504043218238635,2.9985675390032642,1.628550478080816,7.147675072188124,3.093142915567157,1.6294080441541376,0.09461474861656775,0.0008575660733216584
13.23,7.150399521721754,2.9985415110726317,1.630779852858382,7.147675072188124,3.093142915567157,1.6294080441541376,0.09464062741549265,0.0013718087042442484
13.260000000000002,7.150400525550868,2.9984409996934427,1.6354862646491282,7.149188995080718,3.094061348521511,1.6346505834473188,0.09562802369641232,0.000835681201809324
13.3,7.150382908159681,2.9983389404101066,1.6404525763082434,7.150554528500772,3.0948173333557163,1.639238153727718,0.09647854558869004,0.0012144225805252873
13.330000000000002,7.150378535163668,2.99829230974999,1.6429566081417444,7.151815122234621,3.095460386216891,1.64348983433534,0.09717869553914574,0.0005332261935955263
13.360000000000003,7.150362756365161,2.9982397626959623,1.6466355852903278,7.152928643777607,3.0958294487739764,1.6476764973657922,0.09762341218692722,0.0010409120754644174
13.400000000000002,7.1503425848226705,2.9981779079882185,1.6501708208597894,7.153795969406279,3.096277403622974,1.6508796434095552,0.0981602613529309,0.0007088225497657863
13.430000000000003,7.150332111901578,2.998148947038159,1.651576533066359,7.1544461146553875,3.096603650617253,1.6537020689819861,0.09854061941912887,0.0021255359156271414
13.460000000000004,7.150332289788413,2.998103379257879,1.6539906718613213,7.1544461146553875,3.096603650617253,1.6537020689819861,0.09858614006495268,0.0002886028793351869
13.500000000000004,7.150294670839097,2.998005353645537,1.6558468595850395,7.154986311142377,3.0969709945359583,1.6557114538986237,0.09907678620942043,0.00013540568641579043
13.530000000000005,7.150345319954061,2.99799802457128,1.6566822161144832,7.155347658048966,3.0972450285844135,1.6571220126695878,0.09937299025388473,0.00043979655510462123
13.559999999999999,7.1503487125539325,2.9979179957337836,1.6583745894940232,7.155676124414183,3.0974910274282874,1.658396264315128,0.09971544493188303,2.1674821104822328e-05
13.599999999999998,7.150363663596327,2.997876120523066,1.6590455382357157,7.156063195484437,3.0978071833091296,1.6593144722725102,0.10009346618683852,0.00026893403679451033
13.629999999999999,7.150359910900148,2.997848929426134,1.6593634858057926,7.156063195484437,3.0978071833091296,1.6593144722725102,0.10012082687626374,4.9013533282460386e-05
13.66,7.150341645286505,2.9978218655952547,1.6600498451934258,7.156202709586524,3.0982720526806884,1.659806352993603,0.10062103239496004,0.00024349219982289227
13.7,7.150336474234298,2.997816737360634,1.6601924616937764,7.1564046199321885,3.0987533824766915,1.6604417595604004,0.10111888408945054,0.00024929786662397646
13.73,7.150352843841844,2.99778707308319,1.6602185229489836,7.156553861610034,3.099214379005841,1.6602040817789,0.1016166866616326,1.4441170083534516e-05
13.760000000000002,7.1503535471845865,2.997779243381007,1.65994343901392,7.156689801490691,3.099669745993366,1.6597631065220972,0.10208732850472103,0.00018033249182280997
13.8,7.150361516648067,2.997760492428374,1.6598081438262775,7.156776426431025,3.100164206997071,1.6598904481986143,0.10260444349535085,8.230437233680554e-05
13.830000000000002,7.150352408495529,2.9977544567150782,1.6600211225254289,7.156796204236879,3.1006843520822107,1.660337813340896,0.1031314009593833,0.0003166908154670356
13.860000000000003,7.150349135744143,2.9977479512146066,1.6603686308273429,7.156796204236879,3.1006843520822107,1.660337813340896,0.10313809827472153,3.081748644695459e-05
13.900000000000002,7.150357855765934,2.997729689195617,1.6606089239165516,7.156864015576138,3.101146270907125,1.6605773344990833,0.10362103786571979,3.15894174682807e-05
13.930000000000003,7.150357957679669,2.9977266963489737,1.660783595594957,7.156844781803679,3.10148685935237,1.660869144931994,0.10396273521655357,8.554933703686096e-05
13.960000000000004,7.150358352769988,2.9977312783229175,1.6608326303594327,7.156941744954562,3.101854116568565,1.6609149714911473,0.1043307552785139,8.234113171456947e-05
14.000000000000004,7.150360089600502,2.9977271168267596,1.6608440538351537,7.157035115813917,3.102344065873919,1.6607357825267464,0.1048296809252311,0.00010827130840729282
14.030000000000005,7.150360424014082,2.9977331159637037,1.660825313115604,7.15712945521829,3.102741795443812,1.660886658738226,0.10522662471827025,6.134562262194443e-05
14.059999999999999,7.150358637144189,2.9977259750314564,1.6609385614631553,7.15712945521829,3.102741795443812,1.660886658738226,0.10523386581454051,5.1902724929275834e-05
14.099999999999998,7.1503502053088015,2.9977153512802603,1.6614703133795883,7.157134037057465,3.1032254683761202,1.6613046139852314,0.10572797729445237,0.0001656993943568441
14.129999999999999,7.150354582608292,2.99769164991531,1.6615021110254686,7.157162413792621,3.1037543302270287,1.6616996805668551,0.10628094241368083,0.00019756954138649974
14.16,7.1503557652979035,2.99767227200541,1.661897325841426,7.157222902604951,3.1042923657198913,1.6619454473466255,0.10684101253020137,4.812150519950542e-05
14.2,7.150358383296039,2.997673392204024,1.6619315751139765,7.157340041125952,3.1047820437999047,1.661828095238962,0.10733595293629117,0.00010347987501457823
14.23,7.150362937722357,2.997667024181603,1.6619243534094896,7.157340041125952,3.1047820437999047,1.661828095238962,0.10734201134566869,9.625817052771879e-05
14.260000000000002,7.150352930361526,2.9976385793600966,1.662364717436207,7.157366708314704,3.105232432579714,1.6621706189656615,0.10782221631844258,0.00019409847054552287
14.3,7.150348005563284,2.99764595311652,1.6625372395231897,7.15740380377222,3.1057818185807733,1.662418354640014,0.1083658142038731,0.00011888488317568502
14.330000000000002,7.150349966864447,2.997641360969023,1.6628439621779225,7.15740940649564,3.106216114671166,1.6630345256650265,0.10880401109052712,0.00019056348710400073
14.360000000000003,7.150362125062955,2.9976365539682477,1.6632444771226509,7.157415726287096,3.106703875000266,1.66346665963181,0.10929516827074537,0.00022218250915906346
14.400000000000002,7.150355426735771,2.9976206812790847,1.6636366838553438,7.157450162109829,3.107226749926467,1.66368037067493,0.10983544762217066,4.368681958610843e-05
14.430000000000003,7.150355213051281,2.9976221556760545,1.6635463777879127,7.157583586122316,3.1077313043826753,1.6634696561387514,0.11034615537548555,7.67216491612821e-05
14.460000000000004,7.150363484893022,2.997621121804482,1.6635372550344207,7.157583586122316,3.1077313043826753,1.6634696561387514,0.11034664548215446,6.759889566931854e-05
14.500000000000004,7.15034557061063,2.997602811017554,1.6636205960382242,7.157666101264634,3.1081452265434883,1.663575617915064,0.11078454675343725,4.4978123160177574e-05
14.530000000000005,7.150354316069956,2.9975928950127635,1.6638091526893368,7.157656815503244,3.1086370095176963,1.6639992340183831,0.11128396948418848,0.00019008132904629882
14.559999999999999,7.150352450404478,2.997591794728042,1.6640720920709096,7.1577120302701465,3.1091840063404432,1.6641092980748944,0.1118346328663268,3.720600398482432e-05
14.599999999999998,7.150351082677765,2.9977910489770148,1.6637453795823363,7.157633359270261,3.1107483962634483,1.6636231508762647,0.11319184537040461,0.00012222870607159209
14.629999999999999,7.150339499456241,2.9996221134043326,1.6636795863135065,7.157633359270261,3.1107483962634483,1.6636231508762647,0.11136539468376515,5.6435437241875164e-05
14.66,7.150339984466594,3.0007103932186934,1.6639030359425608,7.157411357630388,3.112937539647125,1.664035236952688,0.11244970748690376,0.00013220101012723084
14.7,7.150365332405901,3.0047458057000243,1.663872757550188,7.157150216917932,3.1155795444680154,1.6639190508060444,0.11104121895554332,4.62932558564777e-05
14.73,7.150375426977721,3.0067742048923023,1.6639645111557626,7.156758584997864,3.119603108789158,1.6640927996432158,0.11300931935409564,0.00012828848745316535
14.760000000000002,7.150412156958932,3.010892050942304,1.6640422570335027,7.156373176159403,3.124032193898745,1.6642266058594206,0.11329706835621287,0.00018434882591789048
14.8,7.150463814996,3.015876049068636,1.6637197496377312,7.155923029692174,3.1293759777990604,1.6636661539372817,0.11363114382470317,5.359570044949358e-05
14.830000000000002,7.150487817334984,3.0188974497071954,1.6636646854117614,7.155416568945821,3.135437513659016,1.6638500497376127,0.11664424159955653,0.00018536432585136708
14.860000000000003,7.1505511347930035,3.025024363988384,1.663968192142359,7.155416568945821,3.135437513659016,1.6638500497376127,0.11052029709372271,0.0001181424047462798
14.900000000000002,7.150585170305855,3.0282276935730863,1.663524301202433,7.1548863040501285,3.142147282502024,1.6632072453937967,0.11400075654671891,0.0003170558086362796
14.930000000000003,7.150668730046892,3.036062238078204,1.6619835828960914,7.1545912638248526,3.149559138407965,1.6615431578458535,0.11356466288288336,0.00044042505023789147
14.960000000000004,7.15079613217511,3.0441841855147254,1.6603180384734126,7.154563220394994,3.157163505225243,1.6598854098802998,0.11304210558861588,0.0004326285931128826
15.000000000000004,7.150886474604814,3.0531556254134085,1.657425608495044,7.154001532219262,3.1659413263942677,1.656731649303385,0.11282871057352879,0.0006939591916590437
15.030000000000005,7.150913676437562,3.058195576351942,1.6561851821288955,7.153218660902036,3.1753012446001567,1.655379797658328,0.11712835049313361,0.0008053844705675495
15.059999999999999,7.15102530518795,3.0683094475084793,1.6553446853522433,7.153218660902036,3.1753012446001567,1.655379797658328,0.1070142768708698,3.5112306084661427e-05
15.099999999999998,7.151084060902443,3.0735162982563247,1.6554077104826128,7.152139409541158,3.185167156370378,1.655342879429202,0.11165584569718538,6.483105341081874e-05
15.129999999999999,7.151213022146582,3.085297513876209,1.6543234122338941,7.151027855610086,3.196334034507326,1.654081663453423,0.11103667502456457,0.00024174878047111825
15.16,7.1513832873731005,3.0974016208928754,1.6536688903736345,7.1500046402273725,3.2081356010141615,1.6537222667428706,0.1107425619238322,5.3376369236080023e-05
15.2,7.1509650877107935,3.1099354384381366,1.6534756786446982,7.148899950089013,3.220836920676109,1.6534356516272375,0.11092070841811368,4.00270174607531e-05
15.23,7.1516146450254166,3.117365755676843,1.653393439885583,7.148899950089013,3.220836920676109,1.6534356516272375,0.10350677057518068,4.221174165452979e-05
15.260000000000002,7.151772407410373,3.1314216250334344,1.6534174093280698,7.147768230383415,3.2343546085026023,1.653352552005132,0.1030108369033434,6.485732293781687e-05
15.3,7.1519309146576635,3.1464273308065778,1.65351877446412,7.146589496124455,3.2481094967404442,1.653402101607392,0.10182236306897056,0.00011667285672789518
15.330000000000002,7.152013203257678,3.154459389184868,1.6540985089277043,7.145314897836635,3.262130845212162,1.6544596867330317,0.10787960761214829,0.0003611778053274062
15.360000000000003,7.152181117633239,3.1705906564176667,1.6560950267371601,7.143944100065089,3.276453401889225,1.6567010799355446,0.10618271675368814,0.0006060531983844708
15.400000000000002,7.152364317201581,3.187694217592518,1.658583110433192,7.142569247165726,3.2914360018693696,1.6590162283868557,0.10420317270578738,0.00043311795366363093
15.430000000000003,7.152457663166324,3.196733212589962,1.659575754875879,7.141073543273606,3.3073805907498213,1.6606945718596728,0.11123147252186605,0.0011188169837939022
15.460000000000004,7.152664185210178,3.2148714855427807,1.6609775561565248,7.141073543273606,3.3073805907498213,1.6606945718596728,0.09323238453836272,0.00028298429685191806
15.500000000000004,7.152868136339807,3.2340100898219566,1.6616633803329655,7.139506533844264,3.324302178665517,1.6616304832707993,0.09127537306953225,3.28970621661373e-05
15.530000000000005,7.1529649677980345,3.244071130967476,1.6618827725430507,7.137700042033134,3.3425266808254124,1.6619336051310392,0.09963188875273087,5.083258798843637e-05
15.559999999999999,7.153194043321815,3.264152551527939,1.662143983476745,7.135941326299772,3.361782944428076,1.6622375452466418,0.09914307773353517,9.356176989672171e-05
15.599999999999998,7.1534569478152426,3.2841848940097687,1.6624153212642863,7.134133388255023,3.3815056760712534,1.662390179005667,0.09922063583315903,2.5142258619270663e-05
15.629999999999999,7.1535859727784015,3.2941592052747017,1.6623563214578057,7.134133388255023,3.3815056760712534,1.662390179005667,0.08948636211877223,3.385754786133788e-05
15.66,7.15384822482087,3.3141145729127257,1.662314526657249,7.132332573315214,3.401433460462472,1.6623200379694065,0.0899305920287313,5.511312157535642e-06
15.7,7.154104335637064,3.3340739515524103,1.6622908828176546,7.130503930270957,3.421348293482847,1.662296848100238,0.09040901444455278,5.965282583453302e-06
15.73,7.154233771975179,3.344062652680397,1.6622793275225818,7.128674921801234,3.4412633332904936,1.6622738325700255,0.1005048612420326,5.494952556306387e-06
15.760000000000002,7.15449293565136,3.364050205362866,1.6622587485057845,7.126846276420464,3.461179749244406,1.662254190824508,0.10098755399189209,4.557681276384784e-06
15.8,7.1547530364656975,3.3840448579738798,1.662241947423889,7.125018113793388,3.481097700862061,1.662238312892974,0.10150576308272456,3.634530914897738e-06
15.830000000000002,7.154882980584202,3.3940434886306003,1.6622349053318701,7.123190427398105,3.5010172351326703,1.6622258936184386,0.11156971080065921,9.01171343148377e-06
15.860000000000003,7.155142308125262,3.41404151004747,1.6622232815485778,7.123190427398105,3.5010172351326703,1.6622258936184386,0.09265904940208913,2.612069860852273e-06
15.900000000000002,7.154357592755346,3.4339976602285107,1.662214371485342,7.121363007823471,3.520938494412566,1.6622163877825735,0.09299113551003732,2.0162972316217775e-06
15.930000000000003,7.155531746958261,3.4440415356298204,1.6622106629412807,7.11953596553251,3.540861781211347,1.6622078952943464,0.103294996175602,2.76764693429854e-06
15.960000000000004,7.155792735749312,3.4640446631847763,1.6622005037028589,7.1177132017405516,3.560788112860705,1.6622003027018877,0.10396800452794726,2.0100097120057114e-07
16.000000000000004,7.156053619912887,3.484048550104036,1.662198544569534,7.1158877317283284,3.5807145251105115,1.6621980036955586,0.10467859999831386,5.408739753853808e-07
16.030000000000005,7.156183982642048,3.494049950593379,1.6621975865576097,7.114059864346889,3.600649586656371,1.6621911335402721,0.11462078236910975,6.453017337593181e-06
16.06,7.156444231892003,3.5140540446731747,1.662184781387938,7.114059864346889,3.600649586656371,1.6621911335402721,0.09641173426281034,6.352152334132555e-06
16.099999999999998,7.1567022723571885,3.534041620617367,1.6617762142004529,7.112242223371345,3.620603137211414,1.6621550562074592,0.09731182924436813,0.0003788420070063303
16.13,7.156834660476829,3.544034309066134,1.661870609371165,7.110472626640237,3.6408505295798785,1.6619106126698064,0.107344393128059,4.0003298641400065e-05
16.16,7.157098546724922,3.564021052339587,1.6617689631584047,7.10874219803813,3.661220708878363,1.6618154641135123,0.10856385074956813,4.650095510760899e-05
